order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue
401,2025-12-31,Southwest,Tool Z,48,464.44,62.07,22293.12
402,2025-10-11,West,Widget B,8,84.89,80.26,679.12
403,2025-04-27,West,Gadget Y,3,257.92,37.14,773.76
404,2025-12-21,Midwest,Widget A,26,296.52,138.97,7709.5199999999995
405,2025-07-02,Northeast,Tool Z,49,112.86,113.68,5530.14
406,2025-07-02,Southeast,Widget A,28,108.48,179.42,3037.44
407,2025-06-08,West,Widget B,46,393.2,51.97,18087.2
408,2025-02-22,Southwest,Gadget X,32,339.21,38.2,10854.72
409,2025-12-08,Midwest,Widget B,2,327.12,74.93,654.24
410,2025-01-06,West,Widget A,21,140.82,33.49,2957.22
411,2025-03-05,Northeast,Gadget Y,38,258.32,189.5,9816.16
412,2025-03-25,Midwest,Widget A,25,21.3,144.9,532.5
413,2025-04-12,Midwest,Tool Z,10,73.67,160.26,736.7
414,2025-02-18,Southwest,Widget A,9,263.94,150.87,2375.46
415,2025-01-07,Southeast,Widget B,33,161.74,52.35,5337.42
416,2025-09-05,Southeast,Tool Z,23,483.18,32.43,11113.14
417,2025-12-20,Southeast,Widget A,29,241.03,88.74,6989.87
418,2025-02-14,Northeast,Widget A,19,50.95,166.66,968.0500000000001
419,2025-04-19,Midwest,Gadget Y,17,18.74,69.45,318.58
420,2025-07-04,West,Widget A,33,365.38,6.86,12057.539999999999
421,2025-12-05,Southwest,Tool Z,1,94.04,133.71,94.04
422,2025-09-11,Southwest,Gadget X,22,102.03,44.01,2244.66
423,2025-10-07,Northeast,Tool Z,19,217.67,110.85,4135.73
424,2025-08-01,Southeast,Widget B,39,139.39,7.9,5436.209999999999
425,2025-06-02,Southeast,Widget A,36,312.12,104.23,11236.32
426,2025-03-14,Southeast,Tool Z,21,247.99,81.75,5207.79
427,2025-11-12,Southwest,Gadget Y,13,64.61,176.68,839.93
428,2025-10-21,Northeast,Tool Z,12,394.52,145.75,4734.24
429,2025-01-10,Northeast,Widget B,11,218.67,12.03,2405.37
430,2025-09-19,Southwest,Gadget X,14,309.31,158.96,4330.34
431,2025-01-31,Southwest,Gadget X,38,11.93,159.29,453.34
432,2025-09-27,Southeast,Gadget X,3,316.94,134.36,950.8199999999999
433,2025-10-29,Southeast,Widget B,2,148.6,186.21,297.2
434,2025-02-17,Midwest,Widget B,27,252.24,161.63,6810.4800000000005
435,2025-06-08,Midwest,Gadget Y,11,155.88,47.69,1714.6799999999998
436,2025-02-15,Southwest,Widget A,41,498.17,79.4,20424.97
437,2025-07-27,Midwest,Widget B,37,123.11,73.24,4555.07
438,2025-12-05,Northeast,Widget B,38,457.3,103.46,17377.4
439,2025-01-30,Midwest,Widget A,23,459.8,190.97,10575.4
440,2025-05-26,Midwest,Widget A,22,216.29,125.04,4758.38
441,2025-12-22,Midwest,Gadget X,21,158.96,66.02,3338.1600000000003
442,2025-04-20,Midwest,Widget A,10,196.71,188.6,1967.1000000000001
443,2025-02-18,Southwest,Widget B,28,494.78,141.55,13853.84
444,2025-06-28,Southwest,Gadget X,43,313.21,56.89,13468.029999999999
445,2025-07-05,Southeast,Tool Z,13,276.94,181.77,3600.22
446,2025-08-30,Southeast,Widget A,3,27.6,72.12,82.80000000000001
447,2025-04-25,West,Gadget X,28,425.44,105.66,11912.32
448,2025-12-15,Midwest,Widget A,20,51.06,98.45,1021.2
449,2025-07-10,Midwest,Gadget X,40,33.02,185.11,1320.8000000000002
450,2025-04-15,Northeast,Gadget X,42,144.68,56.8,6076.56
451,2025-12-17,Southeast,Gadget Y,47,243.14,69.99,11427.58
452,2025-12-04,West,Gadget X,20,448.69,133.73,8973.8
453,2025-07-02,Southwest,Tool Z,45,397.14,177.89,17871.3
454,2025-01-10,West,Widget A,6,106.84,27.4,641.04
455,2025-08-06,Southeast,Widget A,19,192.32,45.93,3654.08
456,2025-07-22,Northeast,Widget A,14,392.32,189.87,5492.48
457,2025-02-24,Northeast,Widget B,46,268.28,156.57,12340.88
458,2025-08-20,Southeast,Widget A,30,95.5,72.48,2865.0
459,2025-11-03,Midwest,Widget A,18,204.07,74.74,3673.2599999999998
460,2025-02-08,Southwest,Widget B,8,316.71,96.56,2533.68
461,2025-09-22,Southwest,Tool Z,39,486.88,136.39,18988.32
462,2025-02-21,Northeast,Tool Z,33,334.29,114.4,11031.570000000002
463,2025-10-01,West,Widget A,42,17.94,156.34,753.48
464,2025-06-02,Southeast,Tool Z,22,355.45,15.56,7819.9
465,2025-01-03,Northeast,Widget B,8,132.92,164.71,1063.36
466,2025-12-19,Midwest,Gadget X,17,432.46,16.32,7351.82
467,2025-03-02,Northeast,Widget B,31,198.11,176.79,6141.410000000001
468,2025-08-06,Southeast,Gadget X,12,107.81,13.43,1293.72
469,2025-03-08,Midwest,Gadget Y,4,239.29,29.93,957.16
470,2025-12-07,Southeast,Gadget Y,41,135.05,40.14,5537.05
471,2025-09-27,Midwest,Gadget X,26,125.55,48.49,3264.2999999999997
472,2025-10-21,Midwest,Gadget Y,20,290.9,83.34,5818.0
473,2025-06-07,West,Gadget Y,28,386.0,132.82,10808.0
474,2025-06-20,Northeast,Widget A,37,419.13,179.06,15507.81
475,2025-08-20,Northeast,Widget B,1,204.86,107.28,204.86
476,2025-10-14,Midwest,Widget A,22,42.73,108.84,940.06
477,2025-11-06,Southeast,Gadget Y,13,247.15,67.26,3212.9500000000003
478,2025-01-07,West,Gadget X,5,222.55,161.13,1112.75
479,2025-08-31,Northeast,Gadget Y,2,106.52,26.54,213.04
480,2025-02-09,Midwest,Gadget X,22,449.11,63.72,9880.42
481,2025-04-16,Southwest,Widget B,27,487.33,23.91,13157.91
482,2025-10-30,Northeast,Widget A,25,35.36,46.77,884.0
483,2025-04-02,Southeast,Tool Z,39,399.92,119.39,15596.880000000001
484,2025-10-18,Southwest,Widget B,23,326.4,29.56,7507.2
485,2025-06-18,Midwest,Widget A,29,138.1,24.62,4004.8999999999996
486,2025-03-26,Northeast,Widget B,40,321.23,166.05,12849.2
487,2025-05-02,Southeast,Tool Z,33,73.04,28.07,2410.32
488,2025-07-13,West,Widget B,45,44.01,123.57,1980.4499999999998
489,2025-10-07,Southwest,Tool Z,11,496.81,73.64,5464.91
490,2025-08-10,Southeast,Gadget X,39,321.82,179.79,12550.98
491,2025-12-07,Midwest,Tool Z,35,134.08,142.97,4692.8
492,2025-11-13,West,Gadget Y,29,230.52,16.59,6685.08
493,2025-10-02,Northeast,Widget A,1,475.54,179.62,475.54
494,2025-08-09,Southeast,Gadget X,27,224.98,85.71,6074.46
495,2025-04-16,West,Gadget X,43,451.22,63.15,19402.460000000003
496,2025-05-31,Northeast,Widget B,32,435.72,136.19,13943.04
497,2025-02-13,West,Gadget X,1,178.64,145.0,178.64
498,2025-05-17,Midwest,Widget A,15,351.04,64.13,5265.6
499,2025-12-05,Southwest,Gadget Y,28,333.64,73.57,9341.92
500,2025-06-05,Northeast,Tool Z,40,387.89,35.48,15515.599999999999
501,2025-02-11,Southwest,Widget A,22,189.31,120.72,4164.82
502,2025-08-26,Southeast,Gadget X,42,35.6,191.6,1495.2
503,2025-12-18,Northeast,Gadget Y,39,93.81,86.24,3658.59
504,2025-11-13,West,Widget A,14,312.11,199.26,4369.54
505,2025-04-11,Midwest,Widget B,10,389.8,39.4,3898.0
506,2025-06-15,Southwest,Widget B,45,380.46,160.24,17120.7
507,2025-07-13,Northeast,Widget A,29,296.0,185.98,8584.0
508,2025-04-01,Northeast,Tool Z,42,51.53,139.17,2164.26
509,2025-04-09,Midwest,Gadget X,46,18.47,26.32,849.6199999999999
510,2025-03-28,Southwest,Gadget Y,21,393.25,68.68,8258.25
511,2025-12-30,Midwest,Gadget X,3,279.19,21.7,837.5699999999999
512,2025-09-30,West,Tool Z,45,393.53,122.34,17708.85
513,2025-11-03,Southwest,Tool Z,29,89.77,199.64,2603.33
514,2025-10-26,Southwest,Gadget Y,6,209.64,78.08,1257.84
515,2025-12-17,Midwest,Widget B,26,460.39,36.77,11970.14
516,2025-02-08,West,Gadget X,2,94.08,57.38,188.16
517,2025-11-18,Midwest,Tool Z,15,40.15,116.31,602.25
518,2025-01-25,West,Gadget X,18,330.2,115.95,5943.599999999999
519,2025-06-23,Midwest,Gadget X,23,301.32,49.82,6930.36
520,2025-08-05,Midwest,Widget A,28,476.49,151.39,13341.720000000001
521,2025-05-11,Midwest,Tool Z,42,454.17,22.16,19075.14
522,2025-02-23,West,Gadget Y,18,377.22,126.49,6789.960000000001
523,2025-03-12,West,Widget B,37,19.39,88.01,717.4300000000001
524,2025-10-29,Southwest,Gadget X,47,245.39,29.8,11533.33
525,2025-04-27,West,Gadget X,37,449.09,128.71,16616.329999999998
526,2025-04-24,Northeast,Widget A,13,222.49,136.24,2892.37
527,2025-12-04,Midwest,Tool Z,34,481.45,90.8,16369.3
528,2025-02-22,Southeast,Tool Z,14,329.72,160.61,4616.08
529,2025-12-01,Northeast,Tool Z,24,63.63,104.32,1527.1200000000001
530,2025-12-03,Northeast,Widget B,32,259.54,60.72,8305.28
531,2025-08-07,Midwest,Widget B,15,350.85,190.95,5262.75
532,2025-03-02,Southwest,Widget A,1,42.03,189.09,42.03
533,2025-02-26,Midwest,Gadget Y,42,178.88,23.65,7512.96
534,2025-04-14,Midwest,Widget B,36,361.37,189.49,13009.32
535,2025-07-30,Northeast,Tool Z,7,86.96,156.22,608.7199999999999
536,2025-02-26,West,Tool Z,19,180.69,25.8,3433.11
537,2025-06-16,Northeast,Widget A,13,348.06,106.27,4524.78
538,2025-02-12,Southwest,Tool Z,48,390.02,11.82,18720.96
539,2025-07-17,Southwest,Widget A,47,264.07,119.83,12411.289999999999
540,2025-01-08,Southwest,Gadget X,34,478.86,186.97,16281.24
541,2025-09-16,Southeast,Gadget X,22,463.41,76.8,10195.02
542,2025-01-21,Northeast,Tool Z,3,241.98,104.18,725.9399999999999
543,2025-03-13,Southeast,Gadget Y,13,88.53,49.37,1150.89
544,2025-03-05,West,Tool Z,5,388.74,110.48,1943.7
545,2025-10-31,Southeast,Gadget X,39,129.14,161.5,5036.459999999999
546,2025-01-20,Southwest,Tool Z,5,422.98,46.98,2114.9
547,2025-06-06,Northeast,Tool Z,34,297.7,112.93,10121.8
548,2025-08-04,Northeast,Tool Z,47,203.11,74.16,9546.17
549,2025-07-08,Southeast,Gadget X,16,282.63,150.84,4522.08
550,2025-09-06,West,Widget B,34,271.08,141.9,9216.72
551,2025-10-21,West,Tool Z,44,463.12,141.26,20377.28
552,2025-05-24,Southeast,Gadget Y,21,115.04,78.67,2415.84
553,2025-10-30,West,Tool Z,22,464.8,121.86,10225.6
554,2025-04-27,West,Gadget X,10,25.36,131.96,253.6
555,2025-12-26,Midwest,Tool Z,21,386.91,137.76,8125.110000000001
556,2025-07-04,Midwest,Gadget Y,43,460.64,117.17,19807.52
557,2025-09-26,Northeast,Gadget Y,33,203.09,174.03,6701.97
558,2025-11-16,Southeast,Widget A,10,45.8,53.52,458.0
559,2025-10-17,Midwest,Gadget X,26,404.29,15.88,10511.54
560,2025-11-07,Northeast,Gadget Y,35,423.0,192.69,14805.0
561,2025-07-15,Midwest,Gadget Y,4,174.77,16.84,699.08
562,2025-01-16,Northeast,Tool Z,38,264.11,181.08,10036.18
563,2025-06-29,West,Widget B,10,406.64,124.4,4066.3999999999996
564,2025-03-08,Northeast,Widget B,15,104.1,184.15,1561.5
565,2025-11-21,Northeast,Tool Z,21,318.2,115.17,6682.2
566,2025-03-28,West,Tool Z,25,221.01,165.1,5525.25
567,2025-03-25,Southeast,Widget A,45,95.46,145.65,4295.7
568,2025-04-02,Southeast,Widget B,11,417.41,107.4,4591.51
569,2025-08-23,Southeast,Tool Z,13,169.09,75.85,2198.17
570,2025-07-28,Southeast,Widget A,19,467.87,5.56,8889.53
571,2025-12-13,West,Gadget Y,43,288.78,53.93,12417.539999999999
572,2025-06-01,West,Widget A,48,262.11,190.59,12581.28
573,2025-04-14,Southeast,Widget A,23,217.42,58.72,5000.66
574,2025-01-18,West,Gadget Y,34,206.33,151.61,7015.22
575,2025-01-03,West,Gadget Y,45,410.8,104.16,18486.0
576,2025-05-17,Midwest,Gadget X,42,341.98,65.16,14363.16
577,2025-12-04,Midwest,Tool Z,34,389.11,198.26,13229.74
578,2025-07-11,Southwest,Widget B,27,216.33,14.16,5840.910000000001
579,2025-11-23,Midwest,Gadget X,49,138.1,118.51,6766.9
580,2025-02-07,Southeast,Gadget Y,12,52.56,95.0,630.72
581,2025-02-04,Midwest,Gadget Y,18,390.56,19.92,7030.08
582,2025-11-01,Southwest,Widget B,35,213.49,46.75,7472.150000000001
583,2025-02-08,West,Gadget Y,2,259.52,140.38,519.04
584,2025-01-19,Northeast,Gadget X,25,239.98,26.12,5999.5
585,2025-05-28,Midwest,Gadget X,42,221.26,161.2,9292.92
586,2025-12-04,West,Tool Z,9,345.11,126.89,3105.9900000000002
587,2025-09-09,Southeast,Widget B,40,308.28,24.67,12331.199999999999
588,2025-02-06,Southwest,Gadget Y,21,486.31,60.93,10212.51
589,2025-11-02,Southwest,Tool Z,43,78.06,31.75,3356.58
590,2025-11-04,Southwest,Gadget Y,32,291.02,160.53,9312.64
591,2025-10-20,Northeast,Tool Z,8,40.99,108.93,327.92
592,2025-11-26,Midwest,Gadget X,37,405.88,5.55,15017.56
593,2025-03-29,Midwest,Widget B,3,311.99,110.87,935.97
594,2025-12-24,West,Tool Z,12,219.91,99.15,2638.92
595,2025-04-28,Southwest,Gadget Y,44,403.1,130.4,17736.4
596,2025-10-20,Southeast,Widget B,43,232.95,11.79,10016.85
597,2025-07-31,Midwest,Widget B,3,121.62,11.91,364.86
598,2025-10-12,West,Widget B,19,241.53,73.13,4589.07
599,2025-08-18,West,Tool Z,5,44.71,139.26,223.55
600,2025-08-23,West,Widget A,14,449.95,134.98,6299.3
601,2025-08-13,Southeast,Gadget Y,48,368.17,59.26,17672.16
602,2025-10-12,Southwest,Gadget X,10,382.55,47.13,3825.5
603,2025-09-27,Northeast,Widget A,32,438.5,138.21,14032.0
604,2025-02-19,Midwest,Gadget Y,40,397.87,10.29,15914.8
605,2025-10-29,West,Gadget Y,44,221.61,113.57,9750.84
606,2025-07-15,Northeast,Gadget Y,18,68.13,87.7,1226.34
607,2025-04-28,Midwest,Gadget X,35,192.95,51.62,6753.25
608,2025-07-07,Midwest,Widget B,24,467.7,106.46,11224.8
609,2025-12-19,West,Widget A,6,475.05,47.35,2850.3
610,2025-11-10,Northeast,Widget A,11,386.26,115.04,4248.86
611,2025-11-01,Southeast,Widget B,37,110.17,34.05,4076.29
612,2025-06-18,Southeast,Gadget Y,34,105.28,84.11,3579.52
613,2025-10-14,West,Widget A,26,441.09,104.53,11468.34
614,2025-05-21,Southeast,Tool Z,39,79.54,11.18,3102.0600000000004
615,2025-09-08,Midwest,Gadget X,34,296.23,124.09,10071.82
616,2025-08-22,West,Widget B,17,195.34,151.31,3320.78
617,2025-04-02,West,Tool Z,15,157.99,191.43,2369.8500000000004
618,2025-04-08,Northeast,Widget A,47,341.92,44.61,16070.240000000002
619,2025-01-23,Southwest,Tool Z,48,480.19,45.7,23049.12
620,2025-02-21,Northeast,Widget B,2,391.04,64.44,782.08
621,2025-06-08,Northeast,Widget B,39,248.22,178.7,9680.58
622,2025-06-24,Northeast,Gadget X,7,225.95,84.34,1581.6499999999999
623,2025-03-02,Southeast,Tool Z,43,454.76,63.85,19554.68
624,2025-06-02,Southwest,Widget B,29,293.27,149.53,8504.83
625,2025-08-09,Southeast,Tool Z,34,253.35,12.41,8613.9
626,2025-03-26,West,Widget B,35,344.59,112.02,12060.65
627,2025-05-04,Midwest,Widget B,30,126.21,92.79,3786.2999999999997
628,2025-05-15,Northeast,Gadget Y,13,41.23,126.85,535.99
629,2025-07-04,Midwest,Gadget Y,40,429.0,147.56,17160.0
630,2025-05-14,Northeast,Widget B,28,307.56,68.37,8611.68
631,2025-09-26,Midwest,Widget A,27,90.79,129.1,2451.3300000000004
632,2025-04-30,Midwest,Widget B,16,156.04,107.24,2496.64
633,2025-06-08,Midwest,Gadget X,1,495.07,31.12,495.07
634,2025-05-19,Southeast,Widget A,28,320.87,176.94,8984.36
635,2025-03-08,West,Widget A,17,321.69,152.15,5468.73
636,2025-09-08,Midwest,Tool Z,33,45.36,184.72,1496.8799999999999
637,2025-03-27,Southeast,Widget A,18,484.81,145.48,8726.58
638,2025-04-19,Midwest,Gadget X,48,447.46,52.74,21478.079999999998
639,2025-10-17,Northeast,Gadget Y,34,278.41,88.95,9465.94
640,2025-12-13,Southwest,Widget B,23,161.6,80.44,3716.7999999999997
641,2025-09-02,West,Gadget X,35,352.05,11.99,12321.75
642,2025-12-01,Southeast,Widget A,32,418.35,85.06,13387.2
643,2025-11-08,West,Gadget Y,31,395.2,72.39,12251.199999999999
644,2025-06-25,West,Gadget Y,29,488.75,5.77,14173.75
645,2025-10-09,West,Tool Z,46,322.06,170.19,14814.76
646,2025-04-30,Northeast,Tool Z,16,167.4,33.06,2678.4
647,2025-06-18,Southwest,Widget B,22,253.98,102.69,5587.5599999999995
648,2025-07-15,Southwest,Widget A,13,410.0,158.01,5330.0
649,2025-12-17,Southwest,Widget B,28,140.02,122.87,3920.5600000000004
650,2025-11-06,Southwest,Widget A,49,123.39,38.02,6046.11
651,2025-06-28,Southwest,Gadget X,30,365.17,125.55,10955.1
652,2025-08-27,West,Widget A,11,227.77,152.73,2505.4700000000003
653,2025-03-15,Northeast,Tool Z,46,410.12,171.68,18865.52
654,2025-10-21,Midwest,Gadget Y,39,80.4,67.14,3135.6000000000004
655,2025-07-21,Southeast,Widget B,22,174.49,11.61,3838.78
656,2025-07-14,Southeast,Tool Z,8,141.37,123.55,1130.96
657,2025-10-07,Southwest,Gadget Y,20,351.96,49.02,7039.2
658,2025-08-20,Southwest,Gadget X,40,382.07,157.27,15282.8
659,2025-01-27,Midwest,Widget A,29,233.44,137.58,6769.76
660,2025-04-16,West,Widget B,10,244.23,155.77,2442.2999999999997
661,2025-03-06,Northeast,Gadget X,8,74.7,193.67,597.6
662,2025-09-26,Southeast,Gadget Y,48,353.9,118.99,16987.199999999997
663,2025-01-13,Southwest,Widget B,22,496.24,181.34,10917.28
664,2025-03-15,Midwest,Gadget Y,34,391.18,130.17,13300.12
665,2025-08-07,Midwest,Widget B,18,119.33,40.44,2147.94
666,2025-09-11,Midwest,Widget B,5,315.33,160.87,1576.6499999999999
667,2025-07-03,Southeast,Gadget X,21,154.53,140.27,3245.13
668,2025-11-11,Southwest,Widget A,34,24.79,195.7,842.86
669,2025-12-02,West,Gadget X,17,98.11,52.47,1667.87
670,2025-02-18,West,Widget B,30,60.27,69.96,1808.1000000000001
671,2025-12-14,Southeast,Widget B,22,106.01,165.19,2332.2200000000003
672,2025-08-13,West,Gadget Y,17,399.85,17.26,6797.450000000001
673,2025-08-21,Southwest,Widget B,13,153.49,128.47,1995.3700000000001
674,2025-02-04,West,Gadget Y,13,380.95,109.42,4952.349999999999
675,2025-08-15,Midwest,Gadget Y,13,474.94,37.92,6174.22
676,2025-09-22,Southeast,Gadget Y,36,291.39,37.2,10490.039999999999
677,2025-07-31,Midwest,Widget B,17,247.85,162.99,4213.45
678,2025-01-31,Southeast,Tool Z,37,377.56,8.01,13969.72
679,2025-07-10,West,Widget B,16,57.57,150.63,921.12
680,2025-12-08,Northeast,Widget B,17,219.82,147.87,3736.94
681,2025-09-22,Northeast,Tool Z,46,254.42,131.69,11703.32
682,2025-02-20,West,Widget B,43,417.22,84.86,17940.460000000003
683,2025-12-17,Southeast,Gadget Y,20,408.97,10.52,8179.400000000001
684,2025-12-16,Midwest,Widget A,14,425.65,161.35,5959.099999999999
685,2025-03-03,Midwest,Gadget Y,36,351.96,29.51,12670.56
686,2025-10-20,Midwest,Tool Z,4,269.97,59.75,1079.88
687,2025-05-29,West,Gadget Y,23,415.66,189.62,9560.18
688,2025-08-05,Southeast,Gadget X,30,437.91,63.86,13137.300000000001
689,2025-06-12,West,Tool Z,34,245.44,54.75,8344.96
690,2025-10-13,Southeast,Widget B,6,492.97,194.81,2957.82
691,2025-12-30,Southeast,Widget B,1,438.66,21.76,438.66
692,2025-10-18,Midwest,Widget A,14,260.13,36.33,3641.8199999999997
693,2025-12-06,Southwest,Gadget Y,6,43.95,90.47,263.70000000000005
694,2025-12-12,Southeast,Gadget Y,25,120.0,158.6,3000.0
695,2025-02-02,Midwest,Gadget Y,46,390.44,177.45,17960.24
696,2025-04-03,Northeast,Gadget Y,15,64.47,152.35,967.05
697,2025-09-21,Northeast,Widget A,23,240.2,195.35,5524.599999999999
698,2025-08-04,West,Gadget Y,11,306.38,8.28,3370.18
699,2025-01-19,West,Gadget Y,3,440.39,125.8,1321.17
700,2025-02-04,Southeast,Widget B,35,425.09,27.69,14878.15
701,2025-07-09,West,Gadget X,13,384.5,182.52,4998.5
702,2025-08-13,Southeast,Tool Z,27,209.77,187.38,5663.79
703,2025-03-03,Southeast,Gadget X,34,79.7,64.09,2709.8
704,2025-03-04,Midwest,Gadget Y,42,338.13,166.4,14201.46
705,2025-02-17,Southeast,Gadget X,10,98.83,127.9,988.3
706,2025-07-26,Southwest,Gadget Y,29,285.04,24.6,8266.16
707,2025-01-03,Midwest,Gadget Y,45,490.53,122.54,22073.85
708,2025-07-28,Southeast,Gadget Y,24,279.65,195.33,6711.599999999999
709,2025-06-23,Midwest,Gadget Y,2,326.32,65.08,652.64
710,2025-06-20,West,Tool Z,13,342.01,5.22,4446.13
711,2025-09-05,Southeast,Widget B,39,416.89,195.47,16258.71
712,2025-07-10,Southwest,Tool Z,39,223.14,85.73,8702.46
713,2025-09-23,Midwest,Gadget Y,16,253.78,89.03,4060.48
714,2025-10-06,West,Gadget X,10,96.23,143.96,962.3000000000001
715,2025-12-02,Southwest,Widget B,15,311.19,122.86,4667.85
716,2025-10-19,Midwest,Gadget X,12,154.92,63.89,1859.04
717,2025-07-08,Northeast,Gadget Y,37,258.74,24.5,9573.380000000001
718,2025-06-29,West,Widget B,42,385.61,166.34,16195.62
719,2025-03-28,Northeast,Widget B,3,18.61,99.26,55.83
720,2025-08-07,Midwest,Tool Z,37,286.32,136.13,10593.84
721,2025-02-20,Southwest,Gadget X,37,94.99,172.8,3514.6299999999997
722,2025-12-06,Midwest,Gadget Y,31,146.9,8.46,4553.900000000001
723,2025-11-05,West,Widget A,43,27.01,172.58,1161.43
724,2025-02-13,Midwest,Widget A,2,93.04,151.6,186.08
725,2025-10-14,Southeast,Tool Z,35,493.45,189.63,17270.75
726,2025-02-12,Southeast,Widget A,7,499.28,50.55,3494.96
727,2025-09-21,Midwest,Gadget Y,44,362.73,67.87,15960.12
728,2025-02-02,Northeast,Tool Z,25,309.81,133.99,7745.25
729,2025-06-28,Midwest,Gadget X,5,390.73,185.53,1953.65
730,2025-08-29,Midwest,Tool Z,37,449.31,198.57,16624.47
731,2025-09-24,Southwest,Gadget X,37,264.46,86.26,9785.019999999999
732,2025-06-02,Northeast,Tool Z,23,27.29,110.15,627.67
733,2025-12-03,Southwest,Widget B,16,357.6,38.26,5721.6
734,2025-10-10,Midwest,Gadget X,1,492.46,140.33,492.46
735,2025-03-18,West,Widget B,45,136.45,168.29,6140.249999999999
736,2025-09-02,Midwest,Gadget Y,10,237.1,160.74,2371.0
737,2025-09-24,Southeast,Widget A,42,187.02,72.44,7854.84
738,2025-05-02,Southwest,Tool Z,29,201.33,192.84,5838.570000000001
739,2025-09-27,Southeast,Widget A,34,363.49,28.47,12358.66
740,2025-11-24,Northeast,Widget B,35,195.42,101.32,6839.7
741,2025-10-26,West,Gadget X,43,471.13,113.15,20258.59
742,2025-10-06,West,Widget A,2,396.93,109.62,793.86
743,2025-08-20,Southwest,Gadget X,49,23.55,152.79,1153.95
744,2025-04-09,Midwest,Tool Z,3,411.09,123.87,1233.27
745,2025-10-18,Northeast,Tool Z,49,388.7,20.04,19046.3
746,2025-05-13,Northeast,Widget A,13,263.08,40.07,3420.04
747,2025-07-14,Midwest,Gadget X,42,253.44,108.79,10644.48
748,2025-04-25,Southeast,Gadget X,5,419.41,140.44,2097.05
749,2025-04-25,Southwest,Widget A,23,218.14,105.26,5017.219999999999
750,2025-02-27,Northeast,Gadget Y,27,88.14,74.32,2379.78
751,2025-12-17,Southwest,Gadget X,47,163.32,14.97,7676.04
752,2025-02-23,Southeast,Gadget Y,7,139.95,158.25,979.6499999999999
753,2025-02-01,Northeast,Widget B,2,343.72,101.95,687.44
754,2025-12-08,Southeast,Widget B,32,97.65,110.06,3124.8
755,2025-07-22,Northeast,Gadget Y,3,325.94,96.45,977.8199999999999
756,2025-06-09,Midwest,Gadget Y,39,238.32,56.74,9294.48
757,2025-09-27,Southeast,Widget A,2,421.43,58.89,842.86
758,2025-05-20,Midwest,Widget B,48,247.65,17.38,11887.2
759,2025-02-16,Midwest,Gadget X,27,465.6,142.98,12571.2
760,2025-09-24,Northeast,Tool Z,47,451.23,58.02,21207.81
761,2025-03-06,Northeast,Widget B,7,100.79,63.22,705.5300000000001
762,2025-07-21,Northeast,Widget B,14,346.22,198.73,4847.08
763,2025-12-13,Northeast,Tool Z,23,115.17,80.23,2648.91
764,2025-12-08,Northeast,Gadget Y,2,413.42,104.59,826.84
765,2025-05-12,Southeast,Tool Z,6,321.5,80.36,1929.0
766,2025-10-12,Midwest,Gadget Y,17,154.12,61.59,2620.04
767,2025-08-12,Southeast,Tool Z,37,132.07,6.14,4886.59
768,2025-06-24,Southeast,Widget A,35,220.49,171.7,7717.150000000001
769,2025-02-21,Midwest,Widget B,5,402.35,97.26,2011.75
770,2025-05-18,Midwest,Widget B,3,400.12,145.38,1200.3600000000001
771,2025-08-26,Southeast,Widget A,33,26.35,191.94,869.5500000000001
