order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue,_processed_at,_row_id
266,2025-08-01,Southwest,Widget B,44,217.93,8.69,9588.92,2026-06-19 00:44:43.088580,266
267,2025-06-13,Midwest,Widget B,31,241.83,76.17,7496.73,2026-06-19 00:44:43.088580,267
268,2025-05-07,West,Gadget X,29,152.82,26.46,4431.78,2026-06-19 00:44:43.088580,268
269,2025-08-12,West,Widget B,18,397.32,10.27,7151.76,2026-06-19 00:44:43.088580,269
270,2025-08-04,Midwest,Tool Z,6,119.39,25.08,716.34,2026-06-19 00:44:43.088580,270
271,2025-04-18,Northeast,Tool Z,35,351.29,67.11,12295.15,2026-06-19 00:44:43.088580,271
272,2025-01-09,Midwest,Gadget X,1,427.37,151.42,427.37,2026-06-19 00:44:43.088580,272
273,2025-02-25,Southeast,Gadget X,35,305.81,18.06,10703.35,2026-06-19 00:44:43.088580,273
274,2025-12-16,Midwest,Widget A,25,183.54,137.34,4588.5,2026-06-19 00:44:43.088580,274
275,2025-06-02,West,Widget B,39,102.07,126.01,3980.73,2026-06-19 00:44:43.088580,275
276,2025-06-26,Southeast,Widget A,47,75.83,176.99,3564.01,2026-06-19 00:44:43.088580,276
277,2025-06-20,Southeast,Tool Z,28,374.65,40.88,10490.2,2026-06-19 00:44:43.088580,277
278,2025-10-13,Southwest,Widget B,29,239.87,159.88,6956.2300000000005,2026-06-19 00:44:43.088580,278
279,2025-01-24,Southeast,Widget B,24,32.7,173.65,784.8000000000001,2026-06-19 00:44:43.088580,279
280,2025-01-31,Northeast,Tool Z,19,492.08,195.41,9349.52,2026-06-19 00:44:43.088580,280
281,2025-04-11,West,Gadget Y,5,338.94,162.67,1694.7,2026-06-19 00:44:43.088580,281
282,2025-06-27,West,Gadget Y,2,423.65,29.13,847.3,2026-06-19 00:44:43.088580,282
283,2025-09-02,Southwest,Widget A,36,224.71,189.69,8089.56,2026-06-19 00:44:43.088580,283
284,2025-06-29,West,Gadget X,45,478.16,163.92,21517.2,2026-06-19 00:44:43.088580,284
285,2025-06-11,Southwest,Gadget X,3,107.77,46.4,323.31,2026-06-19 00:44:43.088580,285
286,2025-12-09,Midwest,Widget B,17,100.72,37.21,1712.24,2026-06-19 00:44:43.088580,286
287,2025-02-28,Southeast,Gadget Y,30,446.26,187.6,13387.8,2026-06-19 00:44:43.088580,287
288,2025-07-28,Southwest,Tool Z,35,446.94,35.36,15642.9,2026-06-19 00:44:43.088580,288
289,2025-07-17,Southeast,Widget B,37,254.52,156.54,9417.24,2026-06-19 00:44:43.088580,289
290,2025-06-22,Southeast,Widget B,35,71.64,84.03,2507.4,2026-06-19 00:44:43.088580,290
291,2025-10-22,Southwest,Widget B,5,159.56,146.14,797.8,2026-06-19 00:44:43.088580,291
292,2025-04-08,Southwest,Tool Z,13,379.53,22.91,4933.889999999999,2026-06-19 00:44:43.088580,292
293,2025-12-15,Southeast,Widget A,23,424.54,146.39,9764.42,2026-06-19 00:44:43.088580,293
294,2025-05-02,West,Tool Z,4,180.35,104.82,721.4,2026-06-19 00:44:43.088580,294
295,2025-07-18,Southwest,Gadget Y,17,40.0,180.57,680.0,2026-06-19 00:44:43.088580,295
296,2025-07-10,West,Gadget X,19,336.21,41.74,6387.99,2026-06-19 00:44:43.088580,296
297,2025-11-07,Northeast,Gadget X,48,372.35,26.32,17872.800000000003,2026-06-19 00:44:43.088580,297
298,2025-06-10,West,Tool Z,16,217.77,43.26,3484.32,2026-06-19 00:44:43.088580,298
299,2025-04-14,Northeast,Gadget Y,48,295.72,20.32,14194.56,2026-06-19 00:44:43.088580,299
300,2025-01-08,Southwest,Widget B,35,493.81,196.13,17283.35,2026-06-19 00:44:43.088580,300
301,2025-05-13,Northeast,Widget A,34,130.05,28.96,4421.700000000001,2026-06-19 00:44:43.088580,301
302,2025-10-29,Southwest,Gadget Y,41,290.76,44.17,11921.16,2026-06-19 00:44:43.088580,302
303,2025-01-04,Northeast,Widget A,42,309.37,162.89,12993.54,2026-06-19 00:44:43.088580,303
304,2025-11-24,Midwest,Widget A,11,279.06,53.12,3069.66,2026-06-19 00:44:43.088580,304
305,2025-07-18,Southeast,Tool Z,21,435.87,48.35,9153.27,2026-06-19 00:44:43.088580,305
306,2025-02-21,Southwest,Gadget X,26,306.45,136.1,7967.7,2026-06-19 00:44:43.088580,306
307,2025-04-21,Southeast,Gadget Y,48,258.87,82.76,12425.76,2026-06-19 00:44:43.088580,307
308,2025-07-22,West,Widget B,2,70.28,167.92,140.56,2026-06-19 00:44:43.088580,308
309,2025-04-26,Northeast,Widget A,24,354.57,129.46,8509.68,2026-06-19 00:44:43.088580,309
310,2025-02-09,Midwest,Widget A,11,74.73,61.2,822.0300000000001,2026-06-19 00:44:43.088580,310
311,2025-09-01,Southwest,Widget B,11,23.02,121.6,253.22,2026-06-19 00:44:43.088580,311
312,2025-09-03,Southwest,Widget A,38,249.38,173.96,9476.44,2026-06-19 00:44:43.088580,312
313,2025-02-13,Southeast,Gadget X,10,290.5,76.07,2905.0,2026-06-19 00:44:43.088580,313
314,2025-04-13,Southeast,Widget B,39,499.54,148.61,19482.06,2026-06-19 00:44:43.088580,314
315,2025-03-31,Midwest,Gadget X,49,359.04,86.09,17592.960000000003,2026-06-19 00:44:43.088580,315
316,2025-08-29,Midwest,Gadget X,39,425.81,110.9,16606.59,2026-06-19 00:44:43.088580,316
317,2025-09-24,Midwest,Widget B,9,179.73,148.07,1617.57,2026-06-19 00:44:43.088580,317
318,2025-09-23,Northeast,Gadget X,7,259.37,16.8,1815.59,2026-06-19 00:44:43.088580,318
319,2025-12-09,West,Widget A,22,487.39,93.72,10722.58,2026-06-19 00:44:43.088580,319
320,2025-10-08,Southeast,Widget B,28,214.52,23.57,6006.56,2026-06-19 00:44:43.088580,320
321,2025-04-28,Southeast,Tool Z,39,405.57,146.38,15817.23,2026-06-19 00:44:43.088580,321
322,2025-02-09,Southwest,Tool Z,21,267.73,123.52,5622.33,2026-06-19 00:44:43.088580,322
323,2025-08-13,West,Gadget X,9,119.74,68.75,1077.66,2026-06-19 00:44:43.088580,323
324,2025-12-01,Southeast,Tool Z,49,294.41,19.87,14426.090000000002,2026-06-19 00:44:43.088580,324
325,2025-12-22,Southwest,Gadget X,45,116.85,185.53,5258.25,2026-06-19 00:44:43.088580,325
326,2025-03-26,Southeast,Widget A,33,11.48,66.43,378.84,2026-06-19 00:44:43.088580,326
327,2025-03-28,Midwest,Tool Z,35,125.59,58.7,4395.650000000001,2026-06-19 00:44:43.088580,327
328,2025-01-14,Southeast,Gadget X,46,104.64,24.7,4813.44,2026-06-19 00:44:43.088580,328
329,2025-02-21,Northeast,Gadget Y,24,191.75,117.58,4602.0,2026-06-19 00:44:43.088580,329
330,2025-07-22,Midwest,Gadget Y,8,445.41,56.8,3563.28,2026-06-19 00:44:43.088580,330
331,2025-07-19,Midwest,Widget B,30,200.05,169.36,6001.5,2026-06-19 00:44:43.088580,331
332,2025-05-16,Southwest,Gadget Y,23,424.14,138.14,9755.22,2026-06-19 00:44:43.088580,332
333,2025-04-24,Southeast,Gadget X,40,282.25,5.76,11290.0,2026-06-19 00:44:43.088580,333
334,2025-10-30,Southwest,Widget B,38,13.73,115.31,521.74,2026-06-19 00:44:43.088580,334
335,2025-06-17,West,Widget B,24,102.48,50.21,2459.52,2026-06-19 00:44:43.088580,335
336,2025-10-23,Northeast,Gadget Y,19,466.33,8.0,8860.27,2026-06-19 00:44:43.088580,336
337,2025-12-18,West,Widget B,21,306.04,125.78,6426.84,2026-06-19 00:44:43.088580,337
338,2025-04-26,Midwest,Widget A,31,465.48,44.96,14429.88,2026-06-19 00:44:43.088580,338
339,2025-03-15,Southeast,Tool Z,32,161.96,180.43,5182.72,2026-06-19 00:44:43.088580,339
340,2025-12-14,Midwest,Widget B,26,361.12,116.81,9389.12,2026-06-19 00:44:43.088580,340
341,2025-08-20,Southeast,Gadget Y,27,388.29,45.79,10483.83,2026-06-19 00:44:43.088580,341
342,2025-04-17,West,Gadget Y,49,488.09,195.93,23916.41,2026-06-19 00:44:43.088580,342
343,2025-08-15,Midwest,Tool Z,13,18.91,111.56,245.83,2026-06-19 00:44:43.088580,343
344,2025-07-07,Midwest,Gadget Y,9,476.6,37.27,4289.400000000001,2026-06-19 00:44:43.088580,344
345,2025-11-27,Southeast,Gadget Y,40,201.88,105.86,8075.2,2026-06-19 00:44:43.088580,345
346,2025-04-04,Southeast,Tool Z,46,420.62,192.07,19348.52,2026-06-19 00:44:43.088580,346
347,2025-12-28,Midwest,Tool Z,30,276.91,87.72,8307.300000000001,2026-06-19 00:44:43.088580,347
348,2025-12-08,Midwest,Widget A,20,286.68,87.94,5733.6,2026-06-19 00:44:43.088580,348
349,2025-03-07,Southeast,Gadget Y,18,186.1,94.92,3349.8,2026-06-19 00:44:43.088580,349
350,2025-03-02,Midwest,Widget A,23,415.95,59.62,9566.85,2026-06-19 00:44:43.088580,350
351,2025-07-14,Southeast,Tool Z,3,139.37,36.55,418.11,2026-06-19 00:44:43.088580,351
352,2025-01-17,Midwest,Widget A,26,251.2,117.89,6531.2,2026-06-19 00:44:43.088580,352
353,2025-04-20,Northeast,Widget B,14,284.49,179.37,3982.86,2026-06-19 00:44:43.088580,353
354,2025-06-08,Midwest,Widget A,14,373.84,148.47,5233.759999999999,2026-06-19 00:44:43.088580,354
355,2025-12-20,West,Gadget Y,28,241.1,23.76,6750.8,2026-06-19 00:44:43.088580,355
356,2025-12-29,Southwest,Widget A,48,343.34,83.17,16480.32,2026-06-19 00:44:43.088580,356
357,2025-02-25,West,Widget A,11,247.79,6.03,2725.69,2026-06-19 00:44:43.088580,357
358,2025-11-22,West,Gadget X,45,333.07,65.05,14988.15,2026-06-19 00:44:43.088580,358
359,2025-02-03,Northeast,Tool Z,26,340.33,135.53,8848.58,2026-06-19 00:44:43.088580,359
360,2025-10-01,Southeast,Gadget X,48,357.63,61.6,17166.239999999998,2026-06-19 00:44:43.088580,360
361,2025-11-05,West,Gadget X,19,413.42,168.91,7854.98,2026-06-19 00:44:43.088580,361
362,2025-11-22,Southwest,Gadget Y,49,274.95,98.09,13472.55,2026-06-19 00:44:43.088580,362
363,2025-03-23,Midwest,Gadget X,33,104.71,135.49,3455.43,2026-06-19 00:44:43.088580,363
364,2025-11-23,Southwest,Widget B,33,343.02,177.35,11319.66,2026-06-19 00:44:43.088580,364
365,2025-02-12,Southeast,Gadget X,28,47.79,138.15,1338.12,2026-06-19 00:44:43.088580,365
366,2025-07-09,Northeast,Widget A,23,117.29,179.98,2697.67,2026-06-19 00:44:43.088580,366
367,2025-06-21,Northeast,Widget B,26,398.16,162.57,10352.16,2026-06-19 00:44:43.088580,367
368,2025-04-26,Midwest,Gadget Y,42,223.18,115.58,9373.56,2026-06-19 00:44:43.088580,368
369,2025-01-09,West,Widget B,39,254.04,62.96,9907.56,2026-06-19 00:44:43.088580,369
370,2025-10-09,Southeast,Widget A,2,493.82,63.14,987.64,2026-06-19 00:44:43.088580,370
371,2025-05-03,West,Widget A,35,125.23,175.69,4383.05,2026-06-19 00:44:43.088580,371
372,2025-08-30,West,Tool Z,41,19.58,15.51,802.78,2026-06-19 00:44:43.088580,372
373,2025-05-30,Southeast,Widget B,37,64.57,188.58,2389.09,2026-06-19 00:44:43.088580,373
374,2025-05-17,Southeast,Widget A,25,129.81,68.78,3245.25,2026-06-19 00:44:43.088580,374
375,2025-11-20,West,Gadget Y,17,365.7,149.08,6216.9,2026-06-19 00:44:43.088580,375
376,2025-02-04,West,Gadget X,33,390.15,69.36,12874.95,2026-06-19 00:44:43.088580,376
377,2025-09-26,Northeast,Gadget X,33,287.09,190.89,9473.97,2026-06-19 00:44:43.088580,377
378,2025-09-30,Southeast,Tool Z,19,134.97,12.11,2564.43,2026-06-19 00:44:43.088580,378
379,2025-05-19,Midwest,Widget B,20,265.65,73.9,5313.0,2026-06-19 00:44:43.088580,379
380,2025-04-06,Midwest,Gadget X,19,17.33,174.15,329.27,2026-06-19 00:44:43.088580,380
381,2025-01-02,Northeast,Gadget Y,3,344.08,58.44,1032.24,2026-06-19 00:44:43.088580,381
382,2025-12-08,Southwest,Gadget Y,2,311.01,58.75,622.02,2026-06-19 00:44:43.088580,382
383,2025-12-12,Southeast,Widget B,5,20.68,180.26,103.4,2026-06-19 00:44:43.088580,383
384,2025-03-29,Southeast,Gadget Y,21,410.34,166.96,8617.14,2026-06-19 00:44:43.088580,384
385,2025-01-12,Northeast,Gadget Y,26,384.08,25.63,9986.08,2026-06-19 00:44:43.088580,385
386,2025-02-14,Southwest,Widget A,21,161.03,118.14,3381.63,2026-06-19 00:44:43.088580,386
387,2025-01-25,Southeast,Widget A,47,321.33,48.56,15102.509999999998,2026-06-19 00:44:43.088580,387
388,2025-10-31,Southwest,Gadget Y,12,304.73,46.95,3656.76,2026-06-19 00:44:43.088580,388
389,2025-11-22,Midwest,Widget A,20,80.16,125.0,1603.1999999999998,2026-06-19 00:44:43.088580,389
390,2025-02-25,Southwest,Tool Z,13,104.7,29.15,1361.1,2026-06-19 00:44:43.088580,390
391,2025-09-30,Northeast,Widget A,15,344.77,96.61,5171.549999999999,2026-06-19 00:44:43.088580,391
392,2025-03-07,Northeast,Tool Z,29,467.44,54.89,13555.76,2026-06-19 00:44:43.088580,392
393,2025-05-15,Southwest,Gadget Y,16,292.38,171.51,4678.08,2026-06-19 00:44:43.088580,393
394,2025-08-07,Southwest,Gadget X,16,288.23,113.13,4611.68,2026-06-19 00:44:43.088580,394
395,2025-09-20,Midwest,Widget B,33,326.87,46.95,10786.71,2026-06-19 00:44:43.088580,395
396,2025-11-16,Northeast,Widget B,41,225.88,185.66,9261.08,2026-06-19 00:44:43.088580,396
397,2025-01-17,Southwest,Gadget Y,11,36.54,165.46,401.94,2026-06-19 00:44:43.088580,397
398,2025-03-13,Southeast,Gadget Y,6,204.29,56.73,1225.74,2026-06-19 00:44:43.088580,398
399,2025-04-13,Southwest,Widget B,12,451.12,192.4,5413.4400000000005,2026-06-19 00:44:43.088580,399
400,2025-04-24,Southwest,Gadget X,29,404.42,57.21,11728.18,2026-06-19 00:44:43.088580,400
401,2025-12-31,Southwest,Tool Z,48,464.44,62.07,22293.12,2026-06-19 00:44:43.088580,401
402,2025-10-11,West,Widget B,8,84.89,80.26,679.12,2026-06-19 00:44:43.088580,402
403,2025-04-27,West,Gadget Y,3,257.92,37.14,773.76,2026-06-19 00:44:43.088580,403
404,2025-12-21,Midwest,Widget A,26,296.52,138.97,7709.519999999999,2026-06-19 00:44:43.088580,404
405,2025-07-02,Northeast,Tool Z,49,112.86,113.68,5530.14,2026-06-19 00:44:43.088580,405
406,2025-07-02,Southeast,Widget A,28,108.48,179.42,3037.44,2026-06-19 00:44:43.088580,406
407,2025-06-08,West,Widget B,46,393.2,51.97,18087.2,2026-06-19 00:44:43.088580,407
408,2025-02-22,Southwest,Gadget X,32,339.21,38.2,10854.72,2026-06-19 00:44:43.088580,408
409,2025-12-08,Midwest,Widget B,2,327.12,74.93,654.24,2026-06-19 00:44:43.088580,409
410,2025-01-06,West,Widget A,21,140.82,33.49,2957.22,2026-06-19 00:44:43.088580,410
411,2025-03-05,Northeast,Gadget Y,38,258.32,189.5,9816.16,2026-06-19 00:44:43.088580,411
412,2025-03-25,Midwest,Widget A,25,21.3,144.9,532.5,2026-06-19 00:44:43.088580,412
413,2025-04-12,Midwest,Tool Z,10,73.67,160.26,736.7,2026-06-19 00:44:43.088580,413
414,2025-02-18,Southwest,Widget A,9,263.94,150.87,2375.46,2026-06-19 00:44:43.088580,414
415,2025-01-07,Southeast,Widget B,33,161.74,52.35,5337.42,2026-06-19 00:44:43.088580,415
416,2025-09-05,Southeast,Tool Z,23,483.18,32.43,11113.14,2026-06-19 00:44:43.088580,416
417,2025-12-20,Southeast,Widget A,29,241.03,88.74,6989.87,2026-06-19 00:44:43.088580,417
418,2025-02-14,Northeast,Widget A,19,50.95,166.66,968.05,2026-06-19 00:44:43.088580,418
419,2025-04-19,Midwest,Gadget Y,17,18.74,69.45,318.58,2026-06-19 00:44:43.088580,419
420,2025-07-04,West,Widget A,33,365.38,6.86,12057.54,2026-06-19 00:44:43.088580,420
421,2025-12-05,Southwest,Tool Z,1,94.04,133.71,94.04,2026-06-19 00:44:43.088580,421
422,2025-09-11,Southwest,Gadget X,22,102.03,44.01,2244.66,2026-06-19 00:44:43.088580,422
423,2025-10-07,Northeast,Tool Z,19,217.67,110.85,4135.73,2026-06-19 00:44:43.088580,423
424,2025-08-01,Southeast,Widget B,39,139.39,7.9,5436.209999999999,2026-06-19 00:44:43.088580,424
425,2025-06-02,Southeast,Widget A,36,312.12,104.23,11236.32,2026-06-19 00:44:43.088580,425
426,2025-03-14,Southeast,Tool Z,21,247.99,81.75,5207.79,2026-06-19 00:44:43.088580,426
427,2025-11-12,Southwest,Gadget Y,13,64.61,176.68,839.93,2026-06-19 00:44:43.088580,427
428,2025-10-21,Northeast,Tool Z,12,394.52,145.75,4734.24,2026-06-19 00:44:43.088580,428
429,2025-01-10,Northeast,Widget B,11,218.67,12.03,2405.37,2026-06-19 00:44:43.088580,429
430,2025-09-19,Southwest,Gadget X,14,309.31,158.96,4330.34,2026-06-19 00:44:43.088580,430
431,2025-01-31,Southwest,Gadget X,38,11.93,159.29,453.34,2026-06-19 00:44:43.088580,431
432,2025-09-27,Southeast,Gadget X,3,316.94,134.36,950.82,2026-06-19 00:44:43.088580,432
433,2025-10-29,Southeast,Widget B,2,148.6,186.21,297.2,2026-06-19 00:44:43.088580,433
434,2025-02-17,Midwest,Widget B,27,252.24,161.63,6810.4800000000005,2026-06-19 00:44:43.088580,434
435,2025-06-08,Midwest,Gadget Y,11,155.88,47.69,1714.6799999999998,2026-06-19 00:44:43.088580,435
436,2025-02-15,Southwest,Widget A,41,498.17,79.4,20424.97,2026-06-19 00:44:43.088580,436
437,2025-07-27,Midwest,Widget B,37,123.11,73.24,4555.07,2026-06-19 00:44:43.088580,437
438,2025-12-05,Northeast,Widget B,38,457.3,103.46,17377.4,2026-06-19 00:44:43.088580,438
439,2025-01-30,Midwest,Widget A,23,459.8,190.97,10575.4,2026-06-19 00:44:43.088580,439
440,2025-05-26,Midwest,Widget A,22,216.29,125.04,4758.38,2026-06-19 00:44:43.088580,440
441,2025-12-22,Midwest,Gadget X,21,158.96,66.02,3338.1600000000003,2026-06-19 00:44:43.088580,441
442,2025-04-20,Midwest,Widget A,10,196.71,188.6,1967.1,2026-06-19 00:44:43.088580,442
443,2025-02-18,Southwest,Widget B,28,494.78,141.55,13853.84,2026-06-19 00:44:43.088580,443
444,2025-06-28,Southwest,Gadget X,43,313.21,56.89,13468.03,2026-06-19 00:44:43.088580,444
445,2025-07-05,Southeast,Tool Z,13,276.94,181.77,3600.22,2026-06-19 00:44:43.088580,445
446,2025-08-30,Southeast,Widget A,3,27.6,72.12,82.80000000000001,2026-06-19 00:44:43.088580,446
447,2025-04-25,West,Gadget X,28,425.44,105.66,11912.32,2026-06-19 00:44:43.088580,447
448,2025-12-15,Midwest,Widget A,20,51.06,98.45,1021.2,2026-06-19 00:44:43.088580,448
449,2025-07-10,Midwest,Gadget X,40,33.02,185.11,1320.8000000000002,2026-06-19 00:44:43.088580,449
450,2025-04-15,Northeast,Gadget X,42,144.68,56.8,6076.56,2026-06-19 00:44:43.088580,450
451,2025-12-17,Southeast,Gadget Y,47,243.14,69.99,11427.58,2026-06-19 00:44:43.088580,451
452,2025-12-04,West,Gadget X,20,448.69,133.73,8973.8,2026-06-19 00:44:43.088580,452
453,2025-07-02,Southwest,Tool Z,45,397.14,177.89,17871.3,2026-06-19 00:44:43.088580,453
454,2025-01-10,West,Widget A,6,106.84,27.4,641.04,2026-06-19 00:44:43.088580,454
455,2025-08-06,Southeast,Widget A,19,192.32,45.93,3654.08,2026-06-19 00:44:43.088580,455
456,2025-07-22,Northeast,Widget A,14,392.32,189.87,5492.48,2026-06-19 00:44:43.088580,456
457,2025-02-24,Northeast,Widget B,46,268.28,156.57,12340.88,2026-06-19 00:44:43.088580,457
458,2025-08-20,Southeast,Widget A,30,95.5,72.48,2865.0,2026-06-19 00:44:43.088580,458
459,2025-11-03,Midwest,Widget A,18,204.07,74.74,3673.26,2026-06-19 00:44:43.088580,459
460,2025-02-08,Southwest,Widget B,8,316.71,96.56,2533.68,2026-06-19 00:44:43.088580,460
461,2025-09-22,Southwest,Tool Z,39,486.88,136.39,18988.32,2026-06-19 00:44:43.088580,461
462,2025-02-21,Northeast,Tool Z,33,334.29,114.4,11031.570000000002,2026-06-19 00:44:43.088580,462
463,2025-10-01,West,Widget A,42,17.94,156.34,753.48,2026-06-19 00:44:43.088580,463
464,2025-06-02,Southeast,Tool Z,22,355.45,15.56,7819.9,2026-06-19 00:44:43.088580,464
465,2025-01-03,Northeast,Widget B,8,132.92,164.71,1063.36,2026-06-19 00:44:43.088580,465
466,2025-12-19,Midwest,Gadget X,17,432.46,16.32,7351.82,2026-06-19 00:44:43.088580,466
467,2025-03-02,Northeast,Widget B,31,198.11,176.79,6141.410000000001,2026-06-19 00:44:43.088580,467
468,2025-08-06,Southeast,Gadget X,12,107.81,13.43,1293.72,2026-06-19 00:44:43.088580,468
469,2025-03-08,Midwest,Gadget Y,4,239.29,29.93,957.16,2026-06-19 00:44:43.088580,469
470,2025-12-07,Southeast,Gadget Y,41,135.05,40.14,5537.05,2026-06-19 00:44:43.088580,470
471,2025-09-27,Midwest,Gadget X,26,125.55,48.49,3264.3,2026-06-19 00:44:43.088580,471
472,2025-10-21,Midwest,Gadget Y,20,290.9,83.34,5818.0,2026-06-19 00:44:43.088580,472
473,2025-06-07,West,Gadget Y,28,386.0,132.82,10808.0,2026-06-19 00:44:43.088580,473
474,2025-06-20,Northeast,Widget A,37,419.13,179.06,15507.81,2026-06-19 00:44:43.088580,474
475,2025-08-20,Northeast,Widget B,1,204.86,107.28,204.86,2026-06-19 00:44:43.088580,475
476,2025-10-14,Midwest,Widget A,22,42.73,108.84,940.06,2026-06-19 00:44:43.088580,476
477,2025-11-06,Southeast,Gadget Y,13,247.15,67.26,3212.9500000000003,2026-06-19 00:44:43.088580,477
478,2025-01-07,West,Gadget X,5,222.55,161.13,1112.75,2026-06-19 00:44:43.088580,478
479,2025-08-31,Northeast,Gadget Y,2,106.52,26.54,213.04,2026-06-19 00:44:43.088580,479
480,2025-02-09,Midwest,Gadget X,22,449.11,63.72,9880.42,2026-06-19 00:44:43.088580,480
481,2025-04-16,Southwest,Widget B,27,487.33,23.91,13157.91,2026-06-19 00:44:43.088580,481
482,2025-10-30,Northeast,Widget A,25,35.36,46.77,884.0,2026-06-19 00:44:43.088580,482
483,2025-04-02,Southeast,Tool Z,39,399.92,119.39,15596.88,2026-06-19 00:44:43.088580,483
484,2025-10-18,Southwest,Widget B,23,326.4,29.56,7507.2,2026-06-19 00:44:43.088580,484
485,2025-06-18,Midwest,Widget A,29,138.1,24.62,4004.9,2026-06-19 00:44:43.088580,485
486,2025-03-26,Northeast,Widget B,40,321.23,166.05,12849.2,2026-06-19 00:44:43.088580,486
487,2025-05-02,Southeast,Tool Z,33,73.04,28.07,2410.32,2026-06-19 00:44:43.088580,487
488,2025-07-13,West,Widget B,45,44.01,123.57,1980.45,2026-06-19 00:44:43.088580,488
489,2025-10-07,Southwest,Tool Z,11,496.81,73.64,5464.91,2026-06-19 00:44:43.088580,489
490,2025-08-10,Southeast,Gadget X,39,321.82,179.79,12550.98,2026-06-19 00:44:43.088580,490
491,2025-12-07,Midwest,Tool Z,35,134.08,142.97,4692.8,2026-06-19 00:44:43.088580,491
492,2025-11-13,West,Gadget Y,29,230.52,16.59,6685.08,2026-06-19 00:44:43.088580,492
493,2025-10-02,Northeast,Widget A,1,475.54,179.62,475.54,2026-06-19 00:44:43.088580,493
494,2025-08-09,Southeast,Gadget X,27,224.98,85.71,6074.46,2026-06-19 00:44:43.088580,494
495,2025-04-16,West,Gadget X,43,451.22,63.15,19402.460000000003,2026-06-19 00:44:43.088580,495
496,2025-05-31,Northeast,Widget B,32,435.72,136.19,13943.04,2026-06-19 00:44:43.088580,496
497,2025-02-13,West,Gadget X,1,178.64,145.0,178.64,2026-06-19 00:44:43.088580,497
498,2025-05-17,Midwest,Widget A,15,351.04,64.13,5265.6,2026-06-19 00:44:43.088580,498
499,2025-12-05,Southwest,Gadget Y,28,333.64,73.57,9341.92,2026-06-19 00:44:43.088580,499
500,2025-06-05,Northeast,Tool Z,40,387.89,35.48,15515.6,2026-06-19 00:44:43.088580,500
501,2025-02-11,Southwest,Widget A,22,189.31,120.72,4164.82,2026-06-19 00:44:43.088580,501
502,2025-08-26,Southeast,Gadget X,42,35.6,191.6,1495.2,2026-06-19 00:44:43.088580,502
503,2025-12-18,Northeast,Gadget Y,39,93.81,86.24,3658.59,2026-06-19 00:44:43.088580,503
504,2025-11-13,West,Widget A,14,312.11,199.26,4369.54,2026-06-19 00:44:43.088580,504
505,2025-04-11,Midwest,Widget B,10,389.8,39.4,3898.0,2026-06-19 00:44:43.088580,505
506,2025-06-15,Southwest,Widget B,45,380.46,160.24,17120.7,2026-06-19 00:44:43.088580,506
507,2025-07-13,Northeast,Widget A,29,296.0,185.98,8584.0,2026-06-19 00:44:43.088580,507
508,2025-04-01,Northeast,Tool Z,42,51.53,139.17,2164.26,2026-06-19 00:44:43.088580,508
509,2025-04-09,Midwest,Gadget X,46,18.47,26.32,849.6199999999999,2026-06-19 00:44:43.088580,509
510,2025-03-28,Southwest,Gadget Y,21,393.25,68.68,8258.25,2026-06-19 00:44:43.088580,510
511,2025-12-30,Midwest,Gadget X,3,279.19,21.7,837.5699999999999,2026-06-19 00:44:43.088580,511
512,2025-09-30,West,Tool Z,45,393.53,122.34,17708.85,2026-06-19 00:44:43.088580,512
